id,userName,text,profileUrl,avatarUrl,date
62285768384,monif.gt,"doaku buat rapspoint, semoga makin sukses, jaya always, di perbanyak rezekinya🙌🏻 @eslan.gt @hakim.wp @karere.gt",https://www.instagram.com/monif.gt/,https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-19/393695912_1251928105488303_3191016978038713179_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=SmUEFmvxKt4Ab4I--i6&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBFy3uWfruq3gp0CGAq2PV7-6maAj56Pi7yxl6feO94zg&oe=661B1234&_nc_sid=0985b0,2024/04/09 21:22:53
65233306347,royyie4_,tetap menjadi store yang trusted! @__dev.29 @bobiyo_ @nakhosaito,https://www.instagram.com/royyie4_/,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-19/432874314_1624518494754584_6642687388718371681_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=bSljvlc-TP4Ab5w0mKt&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfDTWQjAgfn9XP3p4y1VpHzR09m9w-eEnSryesff1YoGDg&oe=661B3C3E&_nc_sid=0985b0,2024/04/09 21:23:10
26720855645,__dev.29,@royyie4_ 🔥🔥🔥,https://www.instagram.com/__dev.29/,https://instagram.fsub8-1.fna.fbcdn.net/v/t51.2885-19/433067147_1802072900219427_2124166285624833686_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=QAme0H8BO1QAb5iHnz8&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfC2kL9yLlVTxFyaqWFpc87S5PwwUbJzxahoDcXKBEHTuA&oe=661B4022&_nc_sid=0985b0,2024/04/09 21:23:51
64731190756,ditzz5510,@ditzz5510 semoga hoki hhe ga perlu banyak' min dpt 1jt- dh seneng soalnya ga dpt THR😅,https://www.instagram.com/ditzz5510/,https://instagram.fraj1-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fraj1-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU6E6mKi0EgAb5yBWr8&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfDwwQi4ssLNObal6LtbkBGWyzLY3RBhMMMgSVxxDDpoBQ&oe=661B3C0F&_nc_sid=b41fef,2024/04/09 21:24:48
65866716085,rofi787,Bismillah,https://www.instagram.com/rofi787/,https://instagram.fraj1-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fraj1-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=DU6E6mKi0EgAb5yBWr8&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfDwwQi4ssLNObal6LtbkBGWyzLY3RBhMMMgSVxxDDpoBQ&oe=661B3C0F&_nc_sid=b41fef,2024/04/09 21:26:35
58599409045,feri.januari,Makin maju sehat² buat smua kawan² rapspoin makin sukses trus smua konten nya makin maju.  Smoga dapet mksih bng,https://www.instagram.com/feri.januari/,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/392730315_330853976195196_4984215988886631929_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=KIgkfCxqGF0Ab65qtzN&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfCvquwny7TnmqeoXAbzY7YdccAzRfU0Sk3yfb4wy_2YXA&oe=661B2866&_nc_sid=0985b0,2024/04/09 21:29:09
54485906743,vaarro.o,BISMILLLAHIRAHMANIRAHIM ALLAHUAKBAR SEMOGA KEPILIH,https://www.instagram.com/vaarro.o/,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/343584204_1280250929269057_4692811181965326385_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=101&_nc_ohc=1bJwGT13AyUAb5OskO-&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfDHyeBOP_T7pyD9Upged4Y8GbnfNC9fc-2siZLf0d4KBA&oe=661B3348&_nc_sid=0985b0,2024/04/09 21:33:35
59933456686,eaajak,"Makin jaya bosku🙌🙌banyak yang jokinya yang beli akunnya,,sehat semua yang punya raps diberi banyak rezeki,sehat selalu,panjang umur biar gw bisa topup DM epep lagi🔥🔥🙌🙌@bens_39 @nelion11 @ponz_2511",https://www.instagram.com/eaajak/,https://scontent-xsp2-1.cdninstagram.com/v/t51.2885-19/397123565_838434994441871_167449754873172413_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-xsp2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=6gYSSGupT7MAb6tZchy&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfBDeW9cX121By5PyKpEkQmKi0o6aRwMzBlBt1LbcLOsWA&oe=661B1441&_nc_sid=0985b0,2024/04/09 21:36:41
34273428794,mana_ikan.bilisnya,"Sehat""abang rapspoint🔥 @fhxx5504 @bip_3006 @xoxo_46r5",https://www.instagram.com/mana_ikan.bilisnya/,https://instagram.fsub8-2.fna.fbcdn.net/v/t51.2885-19/322657529_1152632632279651_6851514179272134358_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fsub8-2.fna.fbcdn.net&_nc_cat=107&_nc_ohc=SIEs6yqbLL0Ab6ZGf3o&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfDQPZi_YYrAULK64bc2i-k7xHPso2OTaVPKdqW-VTroLQ&oe=661B3DFA&_nc_sid=0985b0,2024/04/09 21:37:47
64526961595,buyworlds_gt,"Semoga rapspoint dan jokiraps makin sukses dan makin berkembang ke depannya, selalu rame buyer, selalu amanah juga♥️ @aspio.gt @pirk.oi @axriz.q",https://www.instagram.com/buyworlds_gt/,https://scontent-xsp1-3.cdninstagram.com/v/t51.2885-19/427800215_1725096377978001_2799895887546815035_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-xsp1-3.cdninstagram.com&_nc_cat=109&_nc_ohc=r1ohrG32jBQAb73ndCf&edm=AI-cjbYBAAAA&ccb=7-5&oh=00_AfCiz6heIGfTbaQWxRiUS9jNyrMOf63-v96hu6B2L-T8Sg&oe=661B0E26&_nc_sid=0985b0,2024/04/09 21:40:09
